Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
738,2010-10-06,36.68301773071289,37.306710055192205,36.42040961603373,36.92921242082096,5975746
739,2010-10-07,35.862361907958984,36.89637851828111,35.583340422048636,36.683010718104285,5825104
740,2010-10-08,35.94443130493164,36.33834233806079,35.665409783965806,35.94443130493164,2872678
741,2010-10-11,36.075740814208984,36.6830220111316,35.944437854624496,36.633783957825685,2923343
742,2010-10-12,35.92802810668945,36.15780942256537,35.517703533284845,36.10857136421813,1328063
743,2010-10-13,36.059322357177734,36.43681995962904,35.87877915446739,36.0429089339945,2785869
744,2010-10-14,35.10737228393555,36.3711726201614,34.79552611267873,36.239867445948676,6206210
745,2010-10-15,35.041725158691406,35.59976609642972,34.6970520945682,35.123790067951546,3825540
746,2010-10-18,35.041725158691406,35.68183100568985,34.72987672258037,35.58335266934706,2661071
747,2010-10-19,34.582149505615234,35.2879088400148,34.40160631652919,35.189430534499465,2506333
748,2010-10-20,34.221065521240234,34.877584593022114,34.056935753294766,34.72986602094923,1611212
749,2010-10-21,34.66421890258789,35.12378364611226,34.532915962239635,34.89400016127371,5077785
750,2010-10-22,35.0909538269043,35.71464830613403,34.69704281305804,35.10736724959634,7613777
751,2010-10-25,34.05695343017578,35.419230320736794,33.92564821197543,35.156624336643304,4373958
752,2010-10-26,33.54814910888672,34.270319988792096,33.41684389589714,34.139017001956034,3559839
753,2010-10-27,33.43324279785156,33.89280750438753,33.35117791020077,33.761502348454734,4326267
754,2010-10-28,32.80955505371094,33.712268941999156,32.56336035690506,33.712268941999156,12789477
755,2010-10-29,32.957271575927734,33.482487821955054,32.82596862749733,32.8587932515285,2557085
756,2010-11-01,33.039337158203125,33.38401018764886,32.92444540633691,33.088575208344125,3644082
757,2010-11-02,32.85879898071289,32.9736907502364,32.18586624383216,32.825974350958504,8722079
758,2010-11-03,32.97368240356445,33.022920448808975,32.51411766795389,32.825966041678186,5792586
759,2010-11-04,33.318359375,34.25389792936346,32.82596995918146,33.08857586669564,7578044
760,2010-11-08,32.28434371948242,32.629016792655,31.611411000650854,31.923257218796255,23828591
761,2010-11-09,34.07334518432617,34.467258387914384,32.30074467278856,32.39922297368562,37552410
762,2010-11-10,33.48249053955078,34.54933431713461,33.36759878073438,34.139009787294675,23142609
763,2010-11-11,33.236289978027344,34.040525469881956,33.08857139233448,33.48248465264525,9305659
764,2010-11-12,32.678260803222656,33.46608543204264,32.497717519983475,33.104998865564276,8655373
765,2010-11-15,33.21987533569336,33.74508928658384,32.82596431598735,32.82596431598735,6781511
766,2010-11-16,32.87520980834961,33.40042610440962,32.7931449012248,33.40042610440962,5839719
767,2010-11-18,33.285526275634766,33.56454778268615,32.64542060045209,33.187047965725306,11698558
768,2010-11-19,33.44965744018555,33.89280874011813,32.92444124961009,32.9900949430465,13151040
769,2010-11-22,33.30194091796875,33.449657275166665,32.39922712535052,33.154224560770835,16159489
770,2010-11-23,32.31716537475586,32.95727113556878,31.841187184211506,32.53053321964255,29650997
771,2010-11-24,31.874011993408203,32.25150961054921,31.51292557393644,31.67705535985039,29495589
772,2010-11-25,31.6934757232666,31.923257028628445,30.62663188123011,31.184672830295487,297127250
773,2010-11-26,31.6606502532959,31.75912636286769,30.675871348353006,31.430866727886723,108003635
774,2010-11-29,30.807172775268555,31.512930064814267,30.528151208990664,31.4308651601623,47311917
775,2010-11-30,31.168262481689453,31.217500539130693,30.13424324004419,30.56098123376351,56380039
776,2010-12-01,31.791946411132812,31.923249346555963,30.987710922822572,31.053362390534144,49377032
777,2010-12-02,32.497703552246094,32.53053039914532,31.693468064741463,31.972489584926965,69791050
778,2010-12-03,32.760311126708984,32.94085432947118,31.923248805649777,32.497703034159656,70133580
779,2010-12-06,32.72749328613281,32.92444772673034,32.43205828600691,32.82597161950811,35990183
780,2010-12-07,32.48130798339844,32.66184904975397,32.20228632896108,32.48130798339844,22324627
781,2010-12-08,32.12021255493164,32.41564533322268,31.93966931213019,32.23510431657432,8690959
782,2010-12-09,31.381629943847656,32.25151712131059,31.184673264422393,32.10380072481826,19659317
783,2010-12-10,31.54574966430664,31.660641394865312,31.053360349602354,31.315968429341808,12656908
784,2010-12-13,32.136619567871094,32.2515090804308,31.49651385855865,31.54575190306243,10228525
785,2010-12-14,31.857606887817383,32.333582946017785,31.75912854532513,32.16945311724845,12502825
786,2010-12-15,31.726303100585938,31.93967098204583,31.5949979052502,31.841192642082333,7532899
787,2010-12-16,31.54574966430664,31.759117476884168,31.2995550069545,31.742706280649358,10117565
788,2010-12-20,31.463695526123047,31.874020095204973,31.348803756318805,31.43086867013519,12117884
789,2010-12-21,31.890419006347656,32.202265091663676,31.48009462404967,31.51291923894216,13693395
790,2010-12-22,32.153038024902344,32.26792755544773,31.89042988541532,31.97249478987045,11598882
791,2010-12-23,31.923248291015625,32.20226980225479,31.874010248398157,32.02172660240313,4611659
792,2010-12-24,32.08738708496094,32.169451996486515,31.677062527333042,31.677062527333042,4676656
793,2010-12-27,31.74271011352539,32.103794318883985,31.62781836909375,32.005315998821544,5508784
794,2010-12-28,31.562158584594727,31.824766626875167,31.480093710516606,31.677048072612795,6071879
795,2010-12-29,31.414459228515625,31.677065186519837,31.348805512861187,31.52934877860412,10314957
796,2010-12-30,31.70988655090332,32.0217327416239,31.069780743392027,31.414453786252878,31947999
797,2010-12-31,32.2679328918457,32.33358438103651,31.7591299548486,31.808370241356734,12208677
798,2011-01-03,32.2679328918457,32.41564929906335,32.12021648462806,32.31717317835384,5686478
799,2011-01-04,32.300750732421875,32.464880522657,32.08738066942457,32.31716415667594,9878712
800,2011-01-05,32.20227813720703,32.44847286632237,32.07097517214011,32.3007564740838,6557909
801,2011-01-06,32.497703552246094,32.743900451685015,32.10379252021858,32.23509768166285,16916733
802,2011-01-07,32.12021255493164,32.793145245653555,31.89043125779938,32.49771024120942,15775814
803,2011-01-10,31.562158584594727,32.366393905329915,31.496507130562666,32.10378586304948,11747099
804,2011-01-11,31.529340744018555,32.16944649930483,31.250321428202902,31.775535436525033,8402847
805,2011-01-12,31.923248291015625,31.98890198270901,31.34879407176651,31.74270731731653,5356220
806,2011-01-13,31.759117126464844,31.988900585046828,31.66064104553254,31.906835700168255,5840003
807,2011-01-14,32.038143157958984,32.546945961417116,31.594991826460948,31.677056722949267,13619178
808,2011-01-17,32.08738708496094,32.169451996486515,31.398043163837993,31.677062527333042,10222664
809,2011-01-18,32.38282012939453,32.464885035920744,31.906844116773108,31.906844116773108,8525103
810,2011-01-19,32.136619567871094,32.49770375525502,31.972489784654943,32.12020614431894,8181638
811,2011-01-20,32.464881896972656,32.49770652071757,31.84118733198507,31.84118733198507,8113388
812,2011-01-21,32.448463439941406,32.49770148099941,32.13661731888489,32.2515068234044,7263505
813,2011-01-24,32.34999465942383,32.579775962290746,32.136626783794505,32.21869169382934,10580288
814,2011-01-25,32.300750732421875,32.64542373714618,32.18585898879619,32.49770514501237,5774233
815,2011-01-27,32.43205261230469,32.66183386588014,30.577386933831743,32.26792282744327,21308494
816,2011-01-28,31.6934757232666,32.43205992159956,31.250326539958742,32.33358158325786,12161301
817,2011-01-31,31.6934757232666,32.30075695457942,31.250326539958742,31.463694417904765,10372393
818,2011-02-01,31.398038864135742,32.03814464114741,31.34879858827152,31.84118798999633,5685819
819,2011-02-02,31.36520767211914,31.677053804816506,30.97129665049338,31.52933744997592,9759510
820,2011-02-03,32.38282012939453,32.4812984624566,31.201084584955844,31.348800971472414,8272335
821,2011-02-04,31.939659118652344,32.89161308317623,31.890421080035757,32.317158910604924,13585721
822,2011-02-07,32.10379409790039,32.333575359029226,31.677056198002408,31.956077731899907,10075695
823,2011-02-08,31.414459228515625,32.49771437066646,31.332394310100963,32.49771437066646,6969251
824,2011-02-09,31.4801025390625,31.906840449177174,31.102602676742567,31.841186750580448,15914271
825,2011-02-10,31.315969467163086,31.923248306398957,31.20107773279687,31.398034355666788,15041071
826,2011-02-11,31.810958862304688,32.17394554744403,31.596464594016883,31.843956431199945,16032113
827,2011-02-14,32.52043914794922,32.75143111428153,31.69546624113222,31.86046082249562,9448315
828,2011-02-15,32.5864372253418,32.75143181021114,32.2729479616665,32.50393993290712,6653191
829,2011-02-16,32.536930084228516,32.60292745100398,32.40493535067758,32.48743261861732,3070813
830,2011-02-17,32.536930084228516,32.652427154496785,32.42143301396024,32.536930084228516,2410838
831,2011-02-18,32.371944427490234,32.66893377838037,32.07495507660009,32.53693900862525,7982842
832,2011-02-21,32.652442932128906,32.66894060338322,32.02546205010134,32.02546205010134,9078739
833,2011-02-22,32.48743438720703,32.63592903000616,32.272940136157864,32.50393205138781,6311548
834,2011-02-23,32.86691665649414,33.08141087955437,32.503927810011575,32.503927810011575,28541975
835,2011-02-24,32.42143630981445,32.9989194819792,31.975952360382458,32.833922691445096,14267832
836,2011-02-25,32.73492431640625,32.94941631720216,31.827454372008525,32.52043007772873,31955636
837,2011-02-28,32.652442932128906,34.45088379464385,32.239956393117104,33.09792705153204,128195783
838,2011-03-01,32.83392333984375,33.03191770208916,32.33893967211212,32.83392333984375,22095525
839,2011-03-03,32.7679328918457,33.29591647752227,32.52044100566276,32.52044100566276,12055696
840,2011-03-04,32.66892623901367,32.98241766112814,32.55343140160251,32.767923412424466,5797710
841,2011-03-07,32.355445861816406,32.63593755651553,31.711967416316316,32.63593755651553,6845096
842,2011-03-08,32.322444915771484,32.63593415263844,31.579969347352968,32.33894258254178,8299919
843,2011-03-09,32.355445861816406,32.50394054341146,32.20695118022136,32.33894595544311,4984092
844,2011-03-10,32.4709358215332,32.63593037318543,32.10794691274557,32.338938837482324,4963678
845,2011-03-11,32.355445861816406,32.536940356158055,32.173951367474764,32.173951367474764,6148250
846,2011-03-14,32.602928161621094,32.70192533288285,32.22344161597963,32.22344161597963,4743614
847,2011-03-15,32.256446838378906,32.42144141702204,32.02545487585496,32.28944664926041,7316083
848,2011-03-16,32.536930084228516,32.66892481777944,32.3389357460205,32.35543564718478,3548194
849,2011-03-17,32.45444107055664,32.52043845411749,32.272946587352685,32.272946587352685,4312518
850,2011-03-18,32.322444915771484,32.668931724061125,32.20694782108688,32.50393715330145,7614611
851,2011-03-21,32.14094924926758,32.37194119219451,32.091449537144804,32.272944005830965,3473055
852,2011-03-22,32.12444305419922,32.305937487342774,31.942948621055663,32.305937487342774,3536038
853,2011-03-23,32.157440185546875,32.45442942393396,32.041943127351125,32.12444038666769,5655111
854,2011-03-24,32.322444915771484,32.40494220115132,32.058453154979595,32.33894258254178,7807585
855,2011-03-25,32.38844680786133,32.470944104732155,32.1904524002184,32.40494671481198,8602591
856,2011-03-28,32.701927185058594,32.800924361927365,32.3059407154653,32.355438184958786,11509824
857,2011-03-29,32.93291473388672,33.1144091610719,32.58642577978438,32.70192284377899,8985339
858,2011-03-30,33.32889938354492,33.444394195778635,32.94941067451101,32.998910369366506,4832583
859,2011-03-31,33.625892639160156,33.939381792699145,33.09790925791866,33.32890338588775,15647437
860,2011-04-01,34.59935760498047,34.81385181845339,33.44439599328144,33.44439599328144,22114974
861,2011-04-04,34.94585418701172,35.39134037278164,34.38487315751459,34.38487315751459,10060811
862,2011-04-05,34.71486282348633,35.06135183603906,34.368373810933605,34.81386000391309,7752278
863,2011-04-06,34.66536331176758,35.275844062974684,34.53336856236804,34.64886564650405,5371783
864,2011-04-07,34.63235855102539,35.20983937601236,34.450864129881765,34.665356112581506,5888794
865,2011-04-08,34.61585998535156,34.797354413489714,34.18687376553817,34.66535744853401,3282029
866,2011-04-11,34.4013671875,34.632359073402675,34.18687296368352,34.33536758762942,2761151
867,2011-04-13,34.73135757446289,34.912849767460415,34.00537985094663,34.02187975155046,5725109
868,2011-04-15,34.66536331176758,34.87985757689418,34.53336856236804,34.66536331176758,2726721
869,2011-04-18,34.384864807128906,35.02834295639719,34.269367753568396,34.64885647392344,3846832
870,2011-04-19,34.13737869262695,34.56636494247761,33.98888405480063,34.56636494247761,2130742
871,2011-04-20,34.4013671875,34.56636171141355,34.02187843976998,34.56636171141355,3816903
872,2011-04-21,34.51686096191406,34.648857919759976,34.25286928410362,34.401366141415444,3804886
873,2011-04-25,34.5003662109375,34.78085783007162,34.318874003372535,34.318874003372535,1583736
874,2011-04-26,34.41787338256836,34.6983650379143,34.02188687457798,34.64886756362125,4390914
875,2011-04-27,34.43437576293945,34.64887005535914,34.23638361364687,34.48387547867423,2846797
876,2011-04-28,34.33537292480469,34.48386980971477,34.203378180308846,34.36837272986955,5158203
877,2011-04-29,34.5003662109375,34.813857633928,34.203376927756906,34.33537166741901,3615042
878,2011-05-02,35.1108512878418,35.24284828181711,34.3188782755179,34.3188782755179,5731198
879,2011-05-03,34.31887435913086,35.14384708527518,34.18687738021872,34.97885254004632,3804669
880,2011-05-04,34.41787338256836,34.516870569036456,33.840392405700136,34.203381343455824,4044546
881,2011-05-05,33.60939407348633,34.41786683983724,33.262905105655484,34.31887191006978,5204752
882,2011-05-06,34.02188491821289,34.20337937665423,33.625898432992976,33.691895807549315,2973311
883,2011-05-09,33.889896392822266,34.252883138483895,33.82389900614581,34.03839107231485,3424009
884,2011-05-10,33.77439880371094,34.219885073686804,33.65890393815286,33.84039618944159,1276536
885,2011-05-11,34.36838150024414,34.48387860956275,33.70840313358321,33.70840313358321,5173641
886,2011-05-12,33.460899353027344,34.36836928464271,33.39490198739527,34.36836928464271,2199955
887,2011-05-13,33.44440460205078,33.88989080495777,33.3454074194179,33.42790469863165,3389298
888,2011-05-16,33.592899322509766,33.72489631223809,33.42790476376081,33.52690194658657,2643860
889,2011-05-17,33.49390411376953,33.82389322866846,33.44440440380554,33.59289905793368,2042475
890,2011-05-18,33.44440460205078,33.95588818075239,33.361907322837034,33.59289925705914,3314783
891,2011-05-19,32.61942672729492,33.642393725303826,32.45443219457617,33.46089929173688,2532955
892,2011-05-20,33.32889938354492,33.52689144932324,32.45442715324339,32.55342430507316,1959647
893,2011-05-23,32.86691665649414,33.09790854158239,32.66892233334339,33.09790854158239,1694918
894,2011-05-24,32.602928161621094,33.460900662047436,32.470933425193195,32.98241694514422,9876185
895,2011-05-25,32.025455474853516,32.817430809882836,31.827463319507864,32.6689338960208,5753045
896,2011-05-26,31.53046226501465,32.305937461516464,31.348967832016186,32.17394049302596,4935316
897,2011-05-27,32.223445892333984,32.3224430767336,31.579967550559427,31.579967550559427,4500032
898,2011-05-30,32.66892623901367,32.75142351054238,32.05844777243026,32.33893715289884,8167114
899,2011-05-31,33.34540939331055,33.46090648619945,32.6689312161371,32.734930833720504,7467651
900,2011-06-01,33.21341323852539,33.411407607193226,32.94942149292893,33.180413431120094,1794961
901,2011-06-02,32.751426696777344,33.3949072676079,32.668929417222856,32.998920773322745,4461069
902,2011-06-03,33.32889938354492,33.62588860115301,32.751416370851466,32.751416370851466,5649415
903,2011-06-06,33.49390411376953,33.57640139249426,32.899923259375065,33.26290994303475,4910297
904,2011-06-07,33.47739791870117,33.55989518192136,33.279403591820135,33.37840075526065,6516069
905,2011-06-08,33.44440460205078,33.49390431230818,33.1144154851958,33.180412860990415,14162904
906,2011-06-09,33.49390411376953,33.60939896125501,33.295909749677406,33.32890955632006,6989160
907,2011-06-10,33.394901275634766,33.59289336831109,33.16390938190495,33.49389844091369,7661567
908,2011-06-13,33.84040069580078,33.98889763082218,33.18042227484365,33.328919209865056,2849421
909,2011-06-14,34.219871520996094,34.31886867932564,33.70838806786126,33.70838806786126,4458752
910,2011-06-15,33.592899322509766,34.269377460956875,33.44440466721209,34.23637989193624,2533103
911,2011-06-16,33.65890121459961,33.82389578451662,33.279412361061226,33.52690421593675,2472762
912,2011-06-17,33.889896392822266,33.98889359177809,33.51040750313865,33.52690740927834,2524363
913,2011-06-20,33.64239501953125,34.21987590626265,32.68542535021878,33.67539258461547,6194464
914,2011-06-21,33.44440460205078,33.807393525744025,33.13091538861494,33.59289925705914,5126564
915,2011-06-22,33.75789260864258,33.790892414301105,33.34540622732023,33.44440340641396,2408781
916,2011-06-23,33.741397857666016,33.92289009081639,33.59290095726003,33.675398240649116,3746535
917,2011-06-24,34.20337677001953,34.36837131277711,33.59289606666382,33.65889567407221,5675164
918,2011-06-27,35.75432586669922,36.084314939334384,33.741391628472066,33.741391628472066,29869389
919,2011-06-28,36.00182342529297,36.26581293528885,35.67183429991614,36.100818372600436,13872282
920,2011-06-29,36.331817626953125,36.46381240039338,35.93582883086777,36.06782584219032,13356359
921,2011-06-30,36.133811950683594,36.7937900876545,35.655328248956,36.298806484926324,30432762
922,2011-07-01,36.38130187988281,36.546296405635,36.10081029095151,36.29880461700672,23953730
923,2011-07-04,36.447303771972656,36.76079296228332,36.19981195258817,36.414306205450444,5307022
924,2011-07-05,36.166812896728516,36.41430470592137,35.63882947529776,36.29880763314537,10665833
925,2011-07-06,35.98531723022461,36.199809229067654,35.82032269638178,36.05131459618543,3270036
926,2011-07-07,36.282310485839844,36.39780756738331,35.787326829879554,36.13381583662812,5856910
927,2011-07-08,36.03481674194336,36.54630027348389,35.91932190442241,36.051316643841126,12625687
928,2011-07-11,35.638832092285156,35.902823822385656,35.07784882661591,35.82032654659687,2848918
929,2011-07-12,35.70482635498047,35.96881806208382,35.160343039477,35.539831817776076,2954427
930,2011-07-13,36.364810943603516,36.727799884887155,35.70483267791111,35.73783248634854,3819442
931,2011-07-14,36.00182342529297,36.39780992816877,35.73783167741511,36.13381818029091,10479376
932,2011-07-15,36.38130187988281,37.02478008274004,35.7543235771771,35.7543235771771,8242815
933,2011-07-18,36.08431625366211,36.595797544571404,35.985319080689386,36.44730290405317,2085379
934,2011-07-19,36.24930953979492,36.41430407640446,35.83682319827108,35.86982076286401,2972184
935,2011-07-20,36.018310546875,36.447296731855324,35.919315628548354,36.18330506126118,4177419
936,2011-07-21,35.638832092285156,36.133815747017906,35.35834045945054,35.96882119544033,3008285
937,2011-07-22,36.15031051635742,36.34830260740627,35.42433504008196,35.63882703152192,3369044
938,2011-07-25,35.80381774902344,36.13380677019854,35.40783137118957,36.10080697292852,7429567
939,2011-07-26,35.96881866455078,36.24931027764905,35.39133777466278,35.63882958461478,5770592
940,2011-07-27,35.358333587646484,36.01831166569172,35.14384160743434,35.85331714618041,7214188
941,2011-07-28,34.83035659790039,35.30884258226727,34.20337820428296,35.01185105012075,13905358
942,2011-07-29,34.68185806274414,35.52333061933629,33.77438814125647,34.318871436878005,9768024
943,2011-08-01,35.457340240478516,35.86982664969823,34.681864895992646,34.681864895992646,4672455
944,2011-08-02,35.62232971191406,35.73782678513794,35.22634326324624,35.44083527022582,3239197
945,2011-08-03,34.533363342285156,35.52333052678334,34.02187984938479,35.160341663981384,12800281
946,2011-08-04,34.48387145996094,35.27584444059995,34.252877289216144,34.846858143636354,6939466
947,2011-08-05,33.75789260864258,34.21987869845271,33.04841692792088,33.16391400984388,12075758
948,2011-08-08,33.80739212036133,34.26937596960073,32.47093580507914,32.52043327539699,13716718
949,2011-08-09,33.625892639160156,34.21987338358647,32.66892304039513,32.66892304039513,7228990
950,2011-08-10,34.170387268066406,34.45087897047012,33.67540349056506,33.84039808306551,5126905
951,2011-08-11,33.98888397216797,34.40137031950585,33.75788982735343,33.77438972882327,6299073
952,2011-08-12,34.18688201904297,34.516871154276984,33.98888988063179,34.236381732057296,6421148
953,2011-08-16,34.18688201904297,34.615868342423596,34.02188745142596,34.335376682321865,4242848
954,2011-08-17,34.038387298583984,34.549870904913895,33.88989263555454,33.88989263555454,7430913
955,2011-08-18,33.873390197753906,34.269376682176116,33.54340108775508,34.15388183640565,5110388
956,2011-08-19,33.34540939331055,33.840393097893745,32.85042568872735,32.99892259040796,5245806
957,2011-08-22,34.05488204956055,34.186876788305575,32.91642015476911,33.32890651069946,3059716
958,2011-08-23,33.394901275634766,34.45086581688644,33.32890391140932,34.10437685735095,2837432
959,2011-08-24,33.675392150878906,33.90638629290161,33.09791127158541,33.790889221890254,6888368
960,2011-08-25,32.899925231933594,33.82389525662484,32.66893104734925,33.67539835571146,13758009
961,2011-08-26,32.157440185546875,32.99891267815213,31.876948608717996,32.899915519395975,9286925
962,2011-08-29,32.982418060302734,33.0484154307481,32.00894845417704,32.07494806250415,6345123
963,2011-08-30,33.064910888671875,33.36190013469944,32.7514195048988,33.32890257285273,3821904
964,2011-09-02,32.78443145751953,34.64887159989929,32.45444228943982,34.054890649779345,8166250
965,2011-09-05,32.058441162109375,32.833914011850844,31.909946551553034,32.718419198254246,7422597
966,2011-09-06,31.874588012695312,32.392738434352204,31.50686777357076,32.392738434352204,14848826
967,2011-09-07,32.35930633544922,32.676881647812166,31.958158453145966,31.99158838794251,11526455
968,2011-09-08,32.15873336791992,32.69359645264773,31.874585724715335,32.62673885043814,7049237
969,2011-09-09,32.12530517578125,32.40945283439814,31.90801739005151,32.12530517578125,6782680
970,2011-09-12,31.540300369262695,31.991593221952236,31.25615268170981,31.77430314704374,5271294
971,2011-09-13,31.62387466430664,31.87459242558834,31.506872135554577,31.70744725140054,4033213
972,2011-09-14,31.74087905883789,31.874594299227518,31.272871183370903,31.774306735409475,4248247
973,2011-09-15,32.09186935424805,32.22558680844973,31.38986122112952,31.82443897994618,8283475
974,2011-09-16,33.31203842163086,33.51261351968217,32.00830481839997,32.22559488579744,6853575
975,2011-09-19,32.74374008178711,33.51260814493783,32.61002261551471,32.894170247673976,3721222
976,2011-09-20,33.02788543701172,33.39560563533709,32.67688020534676,32.67688020534676,4399666
977,2011-09-21,33.178321838378906,33.32875429954395,32.81060383799566,32.86074648034975,2182138
978,2011-09-22,32.17544937133789,32.9108898722974,31.991591513149285,32.894174903266276,3792171
979,2011-09-23,32.10859298706055,32.493028221235875,31.657302408313015,31.924732854807242,3612112
980,2011-09-26,31.841156005859375,32.24230615593746,31.607153263014528,32.10858868356108,1880644
981,2011-09-27,32.309165954589844,32.52645374477488,31.941445714375398,32.242308347383,1273121
982,2011-09-28,32.54316711425781,32.626739685922644,32.05844665201203,32.35930700318497,4398260
983,2011-09-29,32.576602935791016,33.07803845638099,32.142025031202735,32.359312849971126,9460952
984,2011-09-30,32.910888671875,33.12817646020031,32.42616592290884,32.42616592290884,6946805
985,2011-10-03,32.54316711425781,32.81059979699548,32.158734191420045,32.74374219307384,7517061
986,2011-10-04,32.04174041748047,32.77717879516987,31.958167823037314,32.3593158229541,2740436
987,2011-10-05,32.05843734741211,32.44287015867259,31.924719911327703,32.10857996903724,3503641
988,2011-10-07,32.50973129272461,33.04459656135996,32.25901362312379,32.39273107380797,4435678
989,2011-10-10,32.77716827392578,32.89417077540989,32.292447835157745,32.292447835157745,8326437
990,2011-10-11,32.99446487426758,33.11146513197811,32.59331465625595,32.92760499323135,5044978
991,2011-10-12,33.12818145751953,33.36218424956514,32.79389110686823,33.32875657473093,4905765
992,2011-10-13,33.211753845214844,33.395613990376354,32.86074852573407,33.12818125805521,3531871
993,2011-10-14,33.06131362915039,33.44574650683898,32.944311135740385,33.01116873181003,5039179
994,2011-10-17,32.71031951904297,33.161612413037254,32.526459367154494,33.02789490845855,1605713
995,2011-10-18,32.81060028076172,32.99446039454543,32.42616508520466,32.42616508520466,2025955
996,2011-10-19,33.412315368652344,33.596175439017166,32.910880049684955,33.09473785299919,5145909
997,2011-10-20,33.09474563598633,33.39560825835185,32.99446036224895,33.12817557193287,2881549
998,2011-10-21,33.09474563598633,33.46246586319381,32.84402791754062,33.01117306317109,2127672
999,2011-10-24,33.67976379394531,33.84690897868843,33.462473693548255,33.51261860920219,3334756
1000,2011-10-25,34.7327766418457,35.016924355291856,33.629617998006914,33.696475616743776,7605862
1001,2011-10-28,35.10049057006836,36.103361470121605,34.5154825450373,35.26763572007724,8504582
1002,2011-10-31,35.05033874511719,35.301056420633245,34.56561835919629,35.10048364045084,4561310
1003,2011-11-01,34.64920425415039,35.15063979818461,34.43191642522287,34.84977937858473,2155435
1004,2011-11-02,34.46533966064453,34.749487339140806,34.23133689032183,34.43191198891347,2429706
1005,2011-11-03,34.799625396728516,34.9500555673331,34.448620153950465,34.599052591606075,2676760
1006,2011-11-04,34.7160530090332,35.100488188197076,34.56562283764344,35.100488188197076,2070811
1007,2011-11-08,34.7160530090332,34.76619791086381,34.56562283764344,34.7160530090332,923114
1008,2011-11-09,34.615760803222656,34.98348096550916,34.565618175206644,34.76619322137214,3342820
1009,2011-11-11,35.25092315673828,35.351210706996184,34.43191231922621,34.59905748063893,7747315
1010,2011-11-14,35.21749496459961,35.76907538485356,34.950062239662984,35.367925163922884,8136060
1011,2011-11-15,34.63248825073242,35.317783927237826,34.51548798750809,34.782918456050304,2602442
1012,2011-11-16,34.83304977416992,35.217482622947394,34.33161444078157,34.33161444078157,5559879
1013,2011-11-17,34.4820556640625,35.21749393586687,34.36505314186689,34.59905818625811,4564324
1014,2011-11-18,33.746612548828125,34.59905322048289,32.87745690967993,34.43190807965062,6971425
1015,2011-11-21,33.111454010009766,33.763321761793904,32.89416627078217,33.261884157709694,5725408
1016,2011-11-22,32.72702407836914,33.26188712536209,32.459591421347234,33.26188712536209,5742603
1017,2011-11-23,31.774303436279297,32.660174179798354,31.47344304311519,32.54317165631708,4916261
1018,2011-11-24,31.857873916625977,32.25902183671493,31.64058612113441,32.058449010196085,10127464
1019,2011-11-25,32.22559356689453,32.493026264333906,31.69072817201578,31.97487583811722,7728058
1020,2011-11-28,32.4595947265625,32.676882507302125,32.15873437368439,32.4595947265625,5436096
1021,2011-11-29,31.82444953918457,32.69360307814916,31.757589656374485,32.559887846631995,5379923
1022,2011-11-30,33.12818145751953,33.39561419145088,31.857877671634267,31.90802258446288,13613461
1023,2011-12-01,33.42903518676758,34.09761570913886,33.26188778912383,33.42903518676758,4222484
1024,2011-12-02,34.56563186645508,34.76620699206723,33.3956155901713,33.44575823804853,5707744
1025,2011-12-05,34.31491470336914,34.58234745325864,34.04748195347964,34.16448449000994,2957969
1026,2011-12-07,34.4820556640625,34.95006121874217,34.047477782116296,34.11433539463462,5975381
1027,2011-12-08,33.22846221923828,34.565623348326994,33.09474474609877,34.41519317471472,5809203
1028,2011-12-09,32.94431686401367,33.011174471708344,32.45959637441324,32.61002655848907,4296964
1029,2011-12-12,32.292442321777344,33.22845537268907,31.991582036543498,33.094737927101335,8160604
1030,2011-12-13,33.12818145751953,33.39561419145088,31.958165230239967,32.225597964171314,3981949
1031,2011-12-14,32.208885192871094,33.2618989625156,32.091882655332064,33.078041070742394,5776327
1032,2011-12-15,33.211753845214844,33.54604419385339,31.724162247183614,31.740877218025844,12973287
1033,2011-12-16,32.79389572143555,33.86362454063547,32.29246012489948,33.17832877195913,12589918
1034,2011-12-19,33.14488983154297,33.37889257701436,32.17544664737424,32.292449153635474,4820722
1035,2011-12-20,32.61002731323242,33.245180268660214,32.342594609212895,33.245180268660214,6670657
1036,2011-12-21,32.72702407836914,33.0445993667479,32.42616148907541,32.92759687084742,10259801
1037,2011-12-22,33.64632797241211,33.76333048811349,32.593312132253516,32.67688471002557,3456402
1038,2011-12-23,33.846900939941406,34.08090368959504,33.27860563314542,33.596183222372986,3249611
1039,2011-12-26,33.71318435668945,33.79675693142598,33.495896569194954,33.629611781952924,1273482
1040,2011-12-27,33.078033447265625,33.69646913544394,32.476310460268245,33.679756434263005,4187065
1041,2011-12-28,33.49589538574219,33.746613101093594,32.89417241548859,33.16160509860698,3375709
1042,2011-12-29,33.42903518676758,33.5961803173604,33.161602524408885,33.42903518676758,2924882
1043,2011-12-30,33.46247100830078,33.696473794752904,33.21175325130533,33.42904333426561,2087779
1044,2012-01-02,33.42903518676758,33.51260775206399,32.94431249440766,33.312032688532234,1861469
1045,2012-01-03,33.72990417480469,33.88033437754938,33.42904376931531,33.54604403053828,3372939
